Time, x, y
0.0, 5.0, 2.572
0.02, 5.0003999838604525, 2.5719964067594994
0.04, 5.001599935441811, 2.571985627037998
0.06, 5.003599854744075, 2.5719676608354956
0.08, 5.006399741767244, 2.5719425081519924
0.1, 5.009999596511319, 2.571910168987488
0.12000000000000001, 5.0143994189763, 2.5718706433419825
0.14, 5.019599209162186, 2.5718239312154765
0.16, 5.025598967068977, 2.571770032607969
0.18, 5.032398692696675, 2.5717089475194608
0.19999999999999998, 5.039998386045277, 2.5716406759499515
0.21999999999999997, 5.048398047114786, 2.5715652178994413
0.23999999999999996, 5.0575976759052, 2.57148257336793
0.25999999999999995, 5.067589798942402, 2.5711614670075926
0.27999999999999997, 5.078373096292956, 2.5705610519432116
0.3, 5.089955156410218, 2.5699161616888766
0.32, 5.102335979294187, 2.569226796244587
0.34, 5.1155155649448645, 2.5684929556103437
0.36000000000000004, 5.129468863801341, 2.567445715323269
0.38000000000000006, 5.144143719272136, 2.5655251380893884
0.4000000000000001, 5.159611810173783, 2.5635007458698924
0.4200000000000001, 5.1758731365062856, 2.5613725386647817
0.4400000000000001, 5.192880933506969, 2.5588729181231455
0.46000000000000013, 5.210463104702762, 2.5550171100312085
0.48000000000000015, 5.228826705729478, 2.55098993269074
0.5000000000000001, 5.247971736587119, 2.546791386101742
0.5200000000000001, 5.267585622165781, 2.5412403154156684
0.5400000000000001, 5.287829177839905, 2.534944407723473
0.5600000000000002, 5.308836641275316, 2.5284109186089303
0.5800000000000002, 5.33024729973024, 2.5206237724775655
0.6000000000000002, 5.352157391757901, 2.511854059407035
0.6200000000000002, 5.374810198769549, 2.5027870679273336
0.6400000000000002, 5.397640063587753, 2.4921417656267137
0.6600000000000003, 5.421041473617658, 2.480811540182697
0.6800000000000003, 5.44496877420881, 2.4687609427071635
0.7000000000000003, 5.4690335451097, 2.455246254346433
0.7200000000000003, 5.493795845601921, 2.4413398358882907
0.7400000000000003, 5.518486584069874, 2.425752243149873
0.7600000000000003, 5.5438417274783784, 2.409717384162835
0.7800000000000004, 5.5691180098327395, 2.3921183016760064
0.8000000000000004, 5.594759011782257, 2.373665299601738
0.8200000000000004, 5.6203002201217505, 2.3537302381130303
0.8400000000000004, 5.646472075580738, 2.3333029528838605
0.8600000000000004, 5.672224671660574, 2.3112934420459723
0.8800000000000004, 5.697614583214923, 2.288234662047431
0.9000000000000005, 5.722062761128201, 2.263626884129671
0.9200000000000005, 5.745106257738384, 2.237652497343524
0.9400000000000005, 5.767718821554327, 2.2102776641725024
0.9600000000000005, 5.790066280391036, 2.1816433964264537
0.9800000000000005, 5.812500610609866, 2.152079383152261
1.0000000000000004, 5.834184260945628, 2.1209676203121957
1.0200000000000005, 5.855101766899736, 2.088386888959866
1.0400000000000005, 5.875600900526253, 2.054686830514466
1.0600000000000005, 5.89485597793494, 2.0203944991071787
1.0800000000000005, 5.912380514857389, 1.9857085491382513
1.1000000000000005, 5.9290283286737555, 1.9512481363951226
1.1200000000000006, 5.943017955841382, 1.9162881248773898
1.1400000000000006, 5.9561603949582365, 1.881682497325176
1.1600000000000006, 5.966999535948269, 1.8468209379740574
1.1800000000000006, 5.976527488058612, 1.8120901083264414
1.2000000000000006, 5.984204723898895, 1.7770711799826644
1.2200000000000006, 5.9901759693175, 1.7417615537522084
1.2400000000000007, 5.994899145911489, 1.7056593321981948
1.2600000000000007, 5.997543176009348, 1.668671383099752
1.2800000000000007, 5.999471738036682, 1.6308283596407436
1.3000000000000007, 5.999819192970259, 1.5921350498613591
1.3200000000000007, 5.9998278179253095, 1.5528334424243229
1.3400000000000007, 5.9994800550996255, 1.514122001450639
1.3600000000000008, 5.997594086986957, 1.4762604662716214
1.3800000000000008, 5.995016285940372, 1.4392499278110225
1.4000000000000008, 5.990289651310849, 1.4031343898217659
1.4200000000000008, 5.984391870576779, 1.367805691536346
1.4400000000000008, 5.976713158715078, 1.3327913901768191
1.4600000000000009, 5.967260863236018, 1.2980497434777352
1.4800000000000009, 5.956422447431302, 1.263200427939948
1.5000000000000009, 5.943352756983306, 1.2285836907902452
1.520000000000001, 5.929365394204112, 1.1936379173935932
1.540000000000001, 5.912783868092385, 1.1591629592638544
1.560000000000001, 5.895316844381683, 1.1244598090900835
1.580000000000001, 5.8760620433645565, 1.0901739740895693
1.600000000000001, 5.855598846291415, 1.0564333597544082
1.620000000000001, 5.834702748538543, 1.0238053747404736
1.640000000000001, 5.813001694252868, 0.9926722430733651
1.660000000000001, 5.7905931268032385, 0.9630550940644959
1.680000000000001, 5.7682276688923055, 0.9344000121408759
1.700000000000001, 5.745641770854786, 0.9069673149796128
1.720000000000001, 5.7226142758086445, 0.8809429449955071
1.740000000000001, 5.698187774489469, 0.8563201052575102
1.7600000000000011, 5.672615230171474, 0.833039503146271
1.7800000000000011, 5.645766242113504, 0.8101255984520173
1.8000000000000012, 5.617299239812823, 0.7879086810242352
1.8200000000000012, 5.58820157166107, 0.7651995638562137
1.8400000000000012, 5.557283045796252, 0.7436112569591677
1.8600000000000012, 5.525133058397722, 0.7224286054876835
1.8800000000000012, 5.491839777192343, 0.7015384612367874
1.9000000000000012, 5.457455886972783, 0.6822319737330315
1.9200000000000013, 5.422937423646237, 0.664086882054405
1.9400000000000013, 5.388342940678491, 0.6473408220400981
1.9600000000000013, 5.353504042692296, 0.6326698934653215
1.9800000000000013, 5.318967755803911, 0.6188498242963618
2.0000000000000013, 5.284021312740129, 0.6078610406038631
2.0200000000000014, 5.249398945416149, 0.5975132979139021
2.0400000000000014, 5.214346658260619, 0.5898287487868537
2.0600000000000014, 5.179230094456802, 0.5830627796544506
2.0800000000000014, 5.143296230467952, 0.5783616289213906
2.1000000000000014, 5.106572589703132, 0.5750079057413122
2.1200000000000014, 5.068947136336683, 0.572913746762396
2.1400000000000015, 5.030475321064998, 0.5722736597286887
2.1600000000000015, 4.991235810889167, 0.5720787330726864
2.1800000000000015, 4.952313230456464, 0.572428393984342
2.2000000000000015, 4.91422552529349, 0.5738511008252705
2.2200000000000015, 4.87695910034685, 0.5759261475288077
2.2400000000000015, 4.840656652798856, 0.5804645827304955
2.2600000000000016, 4.805078334933303, 0.5855758634747917
2.2800000000000016, 4.770100170405023, 0.5932473492959475
2.3000000000000016, 4.7352268681380965, 0.6018888474692079
2.3200000000000016, 4.700505525096399, 0.6126888487422132
2.3400000000000016, 4.665775925868152, 0.6249767518726038
2.3600000000000017, 4.630987606523353, 0.6389033731540879
2.3800000000000017, 4.596379499562307, 0.6547702775864179
2.4000000000000017, 4.5615442204534675, 0.6716397289923348
2.4200000000000017, 4.527336827381039, 0.6908194119565919
2.4400000000000017, 4.493261832587682, 0.7108536770269664
2.4600000000000017, 4.460323644125997, 0.7316892973749907
2.4800000000000018, 4.428879519870867, 0.7533283662564388
2.5000000000000018, 4.398770168562343, 0.7754485589401731
2.520000000000002, 4.36994084901033, 0.7979562880841679
2.540000000000002, 4.3419778692396305, 0.820255571331194
2.560000000000002, 4.315759675923375, 0.8434040920478082
2.580000000000002, 4.29073124468399, 0.8673317864957752
2.600000000000002, 4.267126713690591, 0.8926042676806237
2.620000000000002, 4.243902849593869, 0.9189537607388741
2.640000000000002, 4.221795606472163, 0.9472701125259553
2.660000000000002, 4.199196054284222, 0.9762170448259798
2.680000000000002, 4.1772907894741955, 1.0066704347253908
2.700000000000002, 4.1558355855942315, 1.0384158210226493
2.720000000000002, 4.134920197996032, 1.071480110299931
2.740000000000002, 4.115221827090002, 1.1057413880808051
2.760000000000002, 4.096473059972732, 1.1400833660657836
2.780000000000002, 4.079653425488766, 1.1748157736384504
2.800000000000002, 4.064288325328107, 1.2095199245230583
2.820000000000002, 4.050404786676468, 1.2442006246359596
2.840000000000002, 4.038663429879363, 1.2790171227677736
2.860000000000002, 4.02789061096668, 1.313651076184824
2.880000000000002, 4.019814404444224, 1.348633687112476
2.900000000000002, 4.012266333404869, 1.3836096084538896
2.920000000000002, 4.007585174682818, 1.4193757163951026
2.940000000000002, 4.003542494241246, 1.455849251986363
2.960000000000002, 4.001459152052808, 1.4932646581896123
2.980000000000002, 4.000363722160604, 1.531512188582018
3.000000000000002, 4.000012720857107, 1.5705839750241195
3.0200000000000022, 4.00033878663991, 1.6097121085082853
3.0400000000000023, 4.001308019793855, 1.648021109414698
3.0600000000000023, 4.0033945519364105, 1.685493805020412
3.0800000000000023, 4.007246236989022, 1.722034650810651
3.1000000000000023, 4.011933353302739, 1.7578462773679286
3.1200000000000023, 4.019263634417959, 1.7928550751631624
3.1400000000000023, 4.027123556734308, 1.8278828914082772
3.1600000000000024, 4.037885922914776, 1.8624832399310507
3.1800000000000024, 4.049417899706588, 1.8973341586850279
3.2000000000000024, 4.063284871320356, 1.9319734747901047
3.2200000000000024, 4.078457341528667, 1.9667143227716164
3.2400000000000024, 4.095257819363291, 2.001407172020155
3.2600000000000025, 4.113840261585855, 2.0357990951989127
3.2800000000000025, 4.133403653444516, 2.0701224458316356
3.3000000000000025, 4.1543497148214295, 2.1032352260435396
3.3200000000000025, 4.17573393839986, 2.135096643772707
3.3400000000000025, 4.1975562327093305, 2.165682568240785
3.3600000000000025, 4.220191094623063, 2.194674727465376
3.3800000000000026, 4.242333647470562, 2.2230363061770233
3.4000000000000026, 4.265476982853729, 2.2495272344343404
3.4200000000000026, 4.28898968643893, 2.2748782708124033
3.4400000000000026, 4.313890207329296, 2.2989453200586243
3.4600000000000026, 4.339468692704835, 2.32152903097543
3.4800000000000026, 4.365602709159397, 2.3426568239049166
3.5000000000000027, 4.391483423799443, 2.362862507709566
3.5200000000000027, 4.416915202131573, 2.3823297995544763
3.5400000000000027, 4.442536555401837, 2.4001936748992923
3.5600000000000027, 4.4678519211220715, 2.4170728443422878
3.5800000000000027, 4.492896080077371, 2.4329149599017152
3.6000000000000028, 4.517624693548794, 2.447725065434581
3.6200000000000028, 4.542066685729496, 2.461454678643151
3.640000000000003, 4.565963729209409, 2.474500477433554
3.660000000000003, 4.589755007000404, 2.4860217229882657
3.680000000000003, 4.612826268215973, 2.4971942908535394
3.700000000000003, 4.635644462284525, 2.5069608809337725
3.720000000000003, 4.65795710665541, 2.5158931821714927
3.740000000000003, 4.679527052842885, 2.5245281630292222
3.760000000000003, 4.700866440342489, 2.531423413191679
3.780000000000003, 4.7215243201581325, 2.53784900358542
3.800000000000003, 4.741418300859819, 2.5440369847543898
3.820000000000003, 4.7608809810111605, 2.548730678377275
3.840000000000003, 4.779668570370588, 2.552851212639958
3.860000000000003, 4.797674733165974, 2.5568003627580707
3.880000000000003, 4.814970185364587, 2.560173507405944
3.900000000000003, 4.831661969879379, 2.5623581704058
3.920000000000003, 4.847560519693552, 2.564439012840568
