Time, OriginalValue, NewValue 
2.0220487257000874, 4.074023215539336, 4.072647768308348
2.036852868250396, 4.094260265326996, 4.094739091092013
2.063634540167839, 4.12985135525239, 4.1334013316893286
2.087759781535422, 4.1616205630355, 4.166765112150133
2.134074030875324, 4.223511728480512, 4.226811237070372
2.1578758751694895, 4.253896314723108, 4.255560158566636
2.183249988734873, 4.283577575758299, 4.284580500250101
2.210042729814057, 4.312291727108645, 4.313352957476966
2.2378490050822917, 4.339765555877872, 4.341126062058413
2.2664290586352664, 4.365719756276399, 4.367391886707056
2.295663272124982, 4.389872265146877, 4.3917968468171065
2.3255004825401966, 4.411941597489714, 4.414061480617878
2.355915584207911, 4.431650181988607, 4.433927902701544
2.386881960907826, 4.448727696536073, 4.451136103671986
2.4183578734746196, 4.462914403758988, 4.4654218700677415
2.4502835088098887, 4.473964486544105, 4.476527291170358
2.482585300637654, 4.481649383563597, 4.484215931965656
2.515184866589636, 4.485761124800584, 4.488286552476454
2.548106848725433, 4.486115667074662, 4.4885761464049345
2.581530274200274, 4.482556229567439, 4.484894950165532
2.615477475546882, 4.474956629348062, 4.477026125410049
2.649761657963965, 4.463224616898753, 4.464846034261813
2.6842298367782385, 4.447305211640336, 4.448328212589887
2.70150553489696, 4.437769066854106, 4.438450297495582
2.7187996528693033, 4.427184037457771, 4.427502734200139
2.736115523787093, 4.415555218119131, 4.415489875802919
2.7534646033683625, 4.402890658225684, 4.402410913860051
2.770867651041052, 4.389201466119801, 4.388256561111901
2.788355846847907, 4.3745019133339, 4.373005478831677
2.8059429319001543, 4.358809538825614, 4.3566482313532795
2.8236070281570647, 4.342145253212972, 4.339211060144286
2.841307617524392, 4.324533443009562, 4.32074783965618
2.8589919699216613, 4.306002074859714, 4.301337698990198
2.876597356870061, 4.286582799773665, 4.281085023114219
2.8940545198839858, 4.266311057362734, 4.260116715707831
2.911291809379475, 4.245226180074498, 4.238577074813822
2.928245689240486, 4.223371497427961, 4.216612711310767
2.944920049789622, 4.200794440248729, 4.194288189716882
2.9613685072601106, 4.177546644904181, 4.171595658936248
2.9776306514936555, 4.153684057538643, 4.148537151959242
2.993732607688086, 4.129267038308563, 4.125127356398341
3.025493805083997, 4.0790338403521975, 4.077392372480714
3.086997184557071, 3.9750844553243523, 3.979955270430858
3.146364074941192, 3.869710667473595, 3.8812985275662957
3.1765931932160214, 3.8163446271947716, 3.8299815999072244
3.2083969327850643, 3.7623964042897025, 3.7756050634825344
3.2249430882136436, 3.735216279314481, 3.747266280087833
3.2418193079912876, 3.7079190336143366, 3.718391414676639
3.258964602779575, 3.6805277135859864, 3.689137759540528
3.2763269074597914, 3.6530712194734565, 3.659651362249863
3.293863532068313, 3.6255839301214583, 3.6300649640165004
3.311541018202058, 3.598105327728766, 3.600497278691654
3.3293344373596856, 3.570679622601594, 3.571053552424087
3.347226252774261, 3.543355377906976, 3.5418271562340453
3.3652049107836866, 3.5161851344261414, 3.5129018300222943
3.3832633322997148, 3.4892250353078937, 3.4843541960748903
3.419604157084665, 3.4361756031125084, 3.428678298784891
3.456236239859747, 3.384714014491077, 3.375344734140774
3.4931371550026573, 3.3353808247112138, 3.324909435714695
3.5302676265725847, 3.288738203245977, 3.277934738967927
3.567568384842624, 3.245357925881953, 3.2349743053717828
3.6049662681240435, 3.2058093668273484, 3.1965443683856676
3.6423864383090394, 3.1706474908200724, 3.1630931345701
3.679768172268561, 3.1404008452358254, 3.1349785087614976
3.7172787721017513, 3.115559552196188, 3.1123580042117824
3.7550911918926158, 3.096563300676706, 3.0954455479604572
3.7740838735819704, 3.0893777229113617, 3.089238710378099
3.793104146634051, 3.0837893386149764, 3.0845806272281813
3.812137354794797, 3.0798335773228045, 3.0814943274861424
3.831175218977462, 3.077540465018738, 3.0799946646926744
3.850217355254059, 3.076934248888687, 3.0800909934495335
3.8692729024459744, 3.0780330220739556, 3.081790694369073
3.8883622093355874, 3.08084834842462, 3.085103595526246
3.9075185091630864, 3.085384887252907, 3.090047252868394
3.9267683935867033, 3.0916400180865717, 3.0966449033145795
3.9461037654558915, 3.099603465422273, 3.104909471132891
3.965487010545855, 3.1092569234789544, 3.1148317115373785
3.9848643954176666, 3.1205736809512206, 3.126376382830007
4.004168310108112, 3.1335182457627138, 3.1394774814847883
4.023321514341558, 3.148045969819493, 3.1540367016593276
4.042242655498613, 3.164102673763411, 3.1699257063241064
4.060851904493691, 3.181624271725494, 3.1869916794702995
4.079136645685494, 3.2005363960793156, 3.2051276553038117
4.097152815263969, 3.220754022194379, 3.2243001785969776
4.11495282399735, 3.2421810931894894, 3.2444892349435137
4.132571186496366, 3.2647101446861377, 3.2656682724635324
4.167313641810996, 3.3125850427036836, 3.310820500649933
4.234516733031084, 3.415476132190933, 3.4102375386736385
4.299622003410237, 3.5250568330874494, 3.5204407240459554
4.3340944190964565, 3.5877906119505365, 3.5837801916446246
4.371096798479061, 3.6589002119272105, 3.6552544465348293
4.411116434511458, 3.73993166021968, 3.7362766007557493
4.45432246651251, 3.8318762016343073, 3.827658553737322
4.500633745929884, 3.9352173962021104, 3.929587845098778
4.55028999318439, 4.049978216799265, 4.042821771267644
4.576483591737514, 4.111533814512549, 4.103973214862796
4.603575931281882, 4.17576814676761, 4.168124111458698
4.631540754764368, 4.242575518195803, 4.235196313306092
4.660342294098429, 4.311830277535147, 4.305072126953559
4.689935823580729, 4.383388289430971, 4.3775953020436535
4.720268287964693, 4.457088406236548, 4.452573006282005
4.751278971186867, 4.532753939813744, 4.529778645066858
4.78290018369877, 4.610194133333652, 4.608955204356061
4.815057954459087, 4.689205633077236, 4.689819234291395
4.847672719005505, 4.769573960235974, 4.772064993741387
4.880659998490953, 4.85107498271249, 4.855368817798425
4.913931066739, 4.933476386921204, 4.939393429085209
4.9473936036684005, 5.01653914958897, 5.02379214411741
4.9809530399245565, 5.100019009555714, 5.108214676724259
5.014581090955579, 5.183667939575077, 5.192480569148151
5.04824813500333, 5.2672356181150555, 5.276408263495828
5.08185646797462, 5.350470901158642, 5.359650094946314
5.115309590064588, 5.433123294004466, 5.441868534091634
5.148512885702984, 5.514944423067435, 5.522739410693882
5.181374329046313, 5.5956895076793725, 5.601955239806328
5.213805219087185, 5.675118831889666, 5.679228311866158
5.245720949405331, 5.752999216265895, 5.754293963766724
5.2773065578952245, 5.829105489694485, 5.827522994677498
5.308826292733295, 5.903221961181343, 5.899441546188978
5.340275725935263, 5.975143891652493, 5.969936404794442
5.371565576166186, 6.044678965754725, 6.038706338949634
5.402603244353158, 6.111648763656234, 6.105456575483654
5.433293313853817, 6.175890232847255, 6.169903797447734
5.493237905500752, 6.2956216424728435, 6.290847833124058
5.550614194646581, 6.402932049418606, 6.3997391065531435
5.60466914707853, 6.497220380865375, 6.495357663512529
5.654759966238746, 6.578272734008195, 6.57723354701012
5.700464505536041, 6.646309473676815, 6.6457425159720085
5.7216403605687205, 6.675646187954011, 6.675341543686381
5.741732474181995, 6.702032329956211, 6.7021120377177965
5.760810352480962, 6.725638556218522, 6.726310993732076
5.778978563510774, 6.746671495807078, 6.748220524916805
5.796375018901578, 6.765375222119653, 6.76813507808912
5.81294026412711, 6.782032724686333, 6.786108374860618
5.828499680278825, 6.796967380970125, 6.802092823159143
5.843151498184297, 6.810544428167622, 6.816335619562267
5.870689712083394, 6.8353047735618215, 6.8409353302261255
5.897604872153639, 6.85914833160363, 6.862176964802668
5.9252218972846125, 6.881563276648083, 6.881020869933463
5.939516441317637, 6.891843378566032, 6.889578233152054
5.9542043238849205, 6.901322918036284, 6.897509264421197
5.9693583999213065, 6.909881057863573, 6.904767772148039
5.985025670236742, 6.91740920000765, 6.911276421713774
6.001145732094537, 6.923810585320214, 6.916908034802738
6.0175905657353495, 6.928999893281859, 6.921531792936763
6.034249223450627, 6.932902841739, 6.925054199879227
6.051032846815765, 6.935455786640816, 6.927414979489422
6.067919457302297, 6.93660532177618, 6.928582404970355
6.084944158148432, 6.936307878510604, 6.928530190577586
6.102138993100742, 6.934529325523165, 6.927223776515394
6.119524086323075, 6.931244568543451, 6.9246227081565
6.137108437965275, 6.926437150088488, 6.920685680048397
6.154891028800466, 6.920098849199684, 6.91537332409075
6.1728621009276194, 6.912229281179761, 6.908653081044783
6.1910045050208184, 6.902835497329693, 6.900500969449579
6.227698199799594, 6.879538265755885, 6.8798691828550975
6.264744649300278, 6.8503970748546505, 6.853539084253212
6.301864453956309, 6.815695204138317, 6.821807105311011
6.33876331145039, 6.775796483837113, 6.785194358678288
6.375514981499911, 6.731132486481123, 6.7439823077938605
6.412515743234666, 6.682189718482251, 6.698031419677513
6.449912897984326, 6.629496811716179, 6.647416175383539
6.487637973880422, 6.573611715104325, 6.5925340219285875
6.52564296526096, 6.5151088861958035, 6.533837794772348
6.563907173260592, 6.454566482749386, 6.471808740584356
6.583138473776479, 6.423708974578533, 6.4396967256340165
6.602439141904324, 6.392553554315461, 6.406936926087834
6.621810971675559, 6.3611678286153195, 6.373596186592996
6.641254238942988, 6.329617233817987, 6.339748056506771
6.660766319104198, 6.297964635684993, 6.305472472097371
6.680340213524112, 6.266269929136462, 6.270860852669976
6.699963143142374, 6.234589637988051, 6.236017443089738
6.719615408952898, 6.2029765146878795, 6.201059885011162
6.739269729493572, 6.17147914005347, 6.166121291261671
6.75889122692012, 6.140141523008682, 6.131347811931702
6.778438137591267, 6.1090027003206515, 6.096895415153856
6.797863181729242, 6.078096336336728, 6.062925656891132
6.81711537316229, 6.0474503227214, 6.029600111235659
6.83614193117528, 6.017086378193247, 5.99707444345189
6.854889913068968, 5.987019648261866, 5.965493470233207
6.873349049035628, 5.957258304964807, 5.9349203532685895
6.909520576804314, 5.898647197485256, 5.876751184966643
6.945294502132512, 5.841163752617706, 5.821859892217772
6.982063821332462, 5.784581474836475, 5.768612139823032
7.020769349011907, 5.7285238678090495, 5.716482924511798
7.0613175858648285, 5.673090934667622, 5.666649444148911
7.08222628309002, 5.646327165589757, 5.643004186014316
7.103566175320633, 5.620650505318052, 5.620384747183577
7.125397799905393, 5.5963609228752995, 5.598876029107963
7.147840228722722, 5.573728361995304, 5.578536025570175
7.171082050020997, 5.552993729272316, 5.55940986336028
7.18304549888045, 5.543405722614958, 5.550347524445645
7.1951959606848535, 5.534369882310472, 5.541693206566501
7.2075015349811435, 5.525908595022938, 5.533498836909322
7.2199308579270935, 5.518042617873232, 5.5258083238268
7.232454338837578, 5.510791109318699, 5.518658094177338
7.245045333234877, 5.50417166003282, 5.512078260403062
7.2576811289182634, 5.498200323784886, 5.506089792940369
7.270357247205719, 5.492891648319662, 5.500702883931943
7.295901678148788, 5.484313125871823, 5.491736554784763
7.3218498327871755, 5.478523527584449, 5.485209091172488
7.348325881807558, 5.475588168259203, 5.481207699679084
7.375408467372723, 5.4755512307537035, 5.479862634444267
7.403135791558672, 5.478436754130966, 5.4813130962089325
7.4315118882672255, 5.484249621808838, 5.485692711876812
7.460513143412471, 5.49297654970944, 5.493108108914599
7.520182865115759, 5.519034541285315, 5.517253073336615
7.581634731377361, 5.5561786559996715, 5.553665053589125
7.612829113120468, 5.578709931955981, 5.576208350026478
7.64421760726849, 5.603749382626032, 5.601401419482228
7.675712670848437, 5.631184219646135, 5.629011980697353
7.7072668854239765, 5.660891392352385, 5.6588123996990305
7.739106210408357, 5.6927385759300915, 5.6908477193388745
7.771428337228435, 5.726585159563229, 5.725177985816195
7.804167554301805, 5.762283234583867, 5.761599312046007
7.837251164127173, 5.7996785826216115, 5.799880811080344
7.870600798620884, 5.838611663753045, 5.839774193460254
7.9041336452790585, 5.878918604651162, 5.881020435085716
7.937763597979831, 5.92043218673481, 5.923357225532898
7.971402345755344, 5.9629828343181295, 5.966528099402035
8.004960411842129, 6.006399602759989, 6.010293956697772
8.03834815413278, 6.050511166613424, 6.054428609560949
8.071476736987526, 6.095146807775082, 6.098727373277091
8.104259083293922, 6.140137403634652, 6.143015167065544
8.136610814684886, 6.1853164152243085, 6.187137973869742
8.168451186878567, 6.230520875368152, 6.230963639700628
8.199704026069432, 6.275592376831638, 6.274378171662949
8.23029867098039, 6.320378060471031, 6.31729216543245
8.260170923273048, 6.36473160338283, 6.3596245156847235
8.289264006028532, 6.408514207053212, 6.4013113060542395
8.317529525220042, 6.451595585507469, 6.442294074084156
8.344928421384179, 6.4938549534594525, 6.482520178048754
8.397571192294619, 6.575477949051405, 6.561393425539215
8.447436498214133, 6.652644474989632, 6.638321231310805
8.494136557721378, 6.72483106501566, 6.7125940964683934
8.537301242151763, 6.791761126234013, 6.783388625045534
8.576810194004107, 6.853436559894234, 6.8501116881094095
8.612870510285267, 6.910169382172956, 6.912697823778537
8.645559465346874, 6.962613344955906, 6.970851601771599
8.674867530138483, 7.011795556619958, 7.024151899850482
8.701772363251136, 7.059148102815169, 7.074028779459951
8.753487874928481, 7.154557546272417, 7.172379240716538
8.805503997270042, 7.2569423355980325, 7.274349572785651
8.86047123089536, 7.370187762088845, 7.384932212120912
8.919861121152024, 7.495285553090574, 7.506878203530432
8.951093970259306, 7.561927026122406, 7.5716614188089935
8.983219219332671, 7.630859017137506, 7.638505576309534
9.016126377720818, 7.701625530887846, 7.706969585822977
9.049693158963544, 7.773688189092143, 7.776509945427984
9.083789254429956, 7.846442641221469, 7.84654697725634
9.118282394861417, 7.91923497528487, 7.916457540646094
9.15304602442239, 7.991378128614974, 7.9856062349190005
9.18796794775599, 8.06216829865361, 8.05338716556015
9.222959203016066, 8.130901353737423, 8.119246085547303
9.25798300071064, 8.196889243883485, 8.182756684458575
9.293094616514393, 8.25947641157491, 8.243631134385698
9.328296965233047, 8.318056202546472, 8.301524423029688
9.363510874854407, 8.372087276570216, 8.355947838412353
9.381120741679679, 8.397249773804258, 8.381772674967682
9.398738140981425, 8.42111001824107, 8.406598161475774
9.416377339053824, 8.44362601985311, 8.43045436733528
9.43404717054106, 8.464762947762464, 8.453271684650232
9.451741182690858, 8.484493643077908, 8.475042932918678
9.469442671727922, 8.502799131731946, 8.495694605235258
9.487126429448946, 8.519669137317864, 8.51517801213758
9.504758564254415, 8.535102593926787, 8.533427829901115
9.522297107877499, 8.54910815898472, 8.550390658973335
9.539693389478929, 8.561704726089609, 8.566055840221038
9.556893995277893, 8.572921937848372, 8.580335760480898
9.573842988648533, 8.582800698713982, 8.593237323963663
9.590487234105709, 8.59139368782248, 8.604782423010105
9.606827123177093, 8.598765871830055, 8.614994219766327
9.638749040303402, 8.610172205790164, 8.631740120767303
9.669840756040147, 8.617804672054444, 8.64394801216481
9.730608570922653, 8.626051407588736, 8.655917551580625
9.792379453871785, 8.629892035457466, 8.652005571592214
9.824628500165364, 8.627676511206563, 8.643557303762329
9.841146754117947, 8.624953345171534, 8.637578843103924
9.857977291099626, 8.620975099449206, 8.630298277511068
9.875177209392342, 8.615627289908607, 8.621675893036395
9.89277095557287, 8.608810090941637, 8.611634358805551
9.910712914732846, 8.600437801778973, 8.600089290360096
9.928929409830438, 8.590438312805999, 8.587054425940785
9.947350117847, 8.578752571878702, 8.572577728873938
9.965912159668878, 8.565334050639608, 8.55665562868035
9.984563627956728, 8.550148210833678, 8.53935435761861
10.003265895384315, 8.533171970624236, 8.520690321066828
10.022013099622267, 8.514393170908878, 8.500730741024043
10.040835448095066, 8.49381004163539, 8.479404973615681
10.059768359719772, 8.471430668117659, 8.456707364757463
10.078836980391433, 8.447272457351591, 8.432589206120788
10.117426809519646, 8.393732558363656, 8.380086715751178
10.156645046686197, 8.333495754283966, 8.321844960548551
10.196416704165754, 8.266982445855767, 8.258037650484923
10.236594730895309, 8.194710947062426, 8.189083585771426
10.27698692037987, 8.117280407236724, 8.115418811771798
10.317452910206336, 8.035353733170137, 8.037701872665547
10.358157296716756, 7.949640511222103, 7.955866032019369
10.399224510873118, 7.860879929429316, 7.869910926031981
10.440494906315578, 7.769823699614996, 7.780606178967288
10.481786372206587, 7.677218979498168, 7.688532220176812
10.52290494051951, 7.583791294802946, 7.594672693326064
10.563654568716634, 7.490227461367813, 7.4997546233202925
10.603846052552358, 7.397158507254897, 7.4046963311347405
10.643305091175929, 7.305142594859247, 7.310306245376987
10.681879564917756, 7.2146479430181225, 7.217238097807018
10.71944614170416, 7.126035749120264, 7.126088626065917
10.755916443988388, 7.0395431112151785, 7.037223379698645
10.791243225797958, 6.955265950122411, 6.950966408645586
10.825427350581137, 6.87314193154083, 6.8675205090054
10.858526774167814, 6.792933388157911, 6.78675459545433
10.890669009604652, 6.714210241758999, 6.708255100507783
10.922068233809405, 6.636332925336616, 6.631796546233982
10.95394899025762, 6.557586406910288, 6.554253338548341
10.98865692865315, 6.4730917365682314, 6.469822472307342
11.027746378285496, 6.3781407555360685, 6.374985816231435
11.072439618088495, 6.269090342788976, 6.266512920314765
11.123693254365874, 6.143285964806485, 6.141986645841339
11.151999370424507, 6.073523000095016, 6.07302798271256
11.182175785209475, 5.998985225327304, 5.999541363163335
11.214260490080063, 5.9195848197990815, 5.921048824645466
11.248272940462464, 5.835281415104136, 5.837633648803944
11.284214651311228, 5.746079706064143, 5.749158577316006
11.322069943714938, 5.652027061658506, 5.655657363417843
11.361806789756125, 5.553211135954193, 5.557024795679901
11.403377718763021, 5.4497574790355765, 5.4533442465295074
11.446720760355742, 5.3418271479342705, 5.344675516976617
11.49176040840521, 5.229614317558969, 5.231475689577469
11.538408595937723, 5.113343891625286, 5.114193971629492
11.586565674906002, 4.99326911358559, 4.992820227332228
11.636121397242226, 4.869669177558842, 4.868153507211412
11.686955895176302, 4.742846839260442, 4.740709762758197
11.712812776711468, 4.678327735109222, 4.675945309940449
11.738940544847186, 4.613126026932054, 4.610803443749094
11.765321945532337, 4.547285122009552, 4.544842884243013
11.791939306582506, 4.480849452271455, 4.478570140929415
11.818774568054993, 4.413864399638176, 4.412059829484497
11.845809312588242, 4.346376221362368, 4.344816119215358
11.87302479570687, 4.278431975370477, 4.277438893660767
11.900401976093907, 4.210079445604302, 4.209520546962247
11.927921545831785, 4.141367067362548, 4.141312503809337
11.955563960613347, 4.07234385264239, 4.072787036125855
11.983309469924608, 4.003059315481021, 4.0037594830999055
12.011138147200743, 3.933563397297222, 3.9347492166288034
12.03902991995624, 3.8639063922329084, 3.8652701874999376
12.066964599891008, 3.7941388724946945, 3.7958257950751984
12.094921912973357, 3.724311613695444, 3.725851646313159
12.12288152950079, 3.654475520195837, 3.656235310993781
12.150823094139731, 3.5846815504459184, 3.586178095420602
12.178726255944985, 3.5149806423266585, 3.5160656866525644
12.206570698359531, 3.445423638491514, 3.4459978169401597
12.234336169195315, 3.376061211707979, 3.3766153998725468
12.2620025105957, 3.306943790199149, 3.306781273089698
12.289549688979282, 3.2381214829852727, 3.2376056315289214
12.316957824966186, 3.1696440052253134, 3.16867080517202
12.344207223286368, 3.101560603558505, 3.1004775860915306
12.371278402669795, 3.0339199814459077, 3.032304578893304
12.398152125718907, 2.966770224511969, 2.9650848350081342
12.424809428762906, 2.900158725886076, 2.898491527957514
12.451231651692973, 2.834132111544123, 2.832535861564506
12.477400467778775, 2.7687361656500533, 2.7671123738775387
12.503297913465222, 2.7040157558974345, 2.702657690519928
12.528906418148493, 2.640014758850997, 2.6391450757052244
12.554208833931188, 2.5767759852882097, 2.5761850792466694
12.603829464614774, 2.4527505748364398, 2.453720355051762
12.652398543673053, 2.332257857995633, 2.3347349626170595
12.700730230514303, 2.2155943374826554, 2.2190085914083175
12.749312947981242, 2.1030322962075703, 2.1045285331814085
12.79806718984234, 1.994817408203474, 1.9942521359367718
12.846912602728976, 1.8911663495563351, 1.8889485534473418
12.895768880625686, 1.792264409334833, 1.789298511683258
12.94455700644178, 1.698263100520193, 1.6958277951231522
12.993200972913806, 1.6092777709360293, 1.6076068808210873
13.041630168729688, 1.5253852141781827, 1.5257255411876676
13.089782694726267, 1.4466212805445489, 1.449057669166708
13.13760999418687, 1.3729784879649376, 1.3737064906541132
13.185083366963934, 1.3044036329308897, 1.3044014682050582
13.232203238334195, 1.2407954014255154, 1.2386850899854187
13.3256166839488, 1.1278186659702012, 1.125050632469921
13.419143649664063, 1.0321847746293402, 1.0331914785101382
13.516648053377471, 0.9511075518081631, 0.950202893404018
13.62990263673491, 0.8808017030415884, 0.87572186198471
13.883665015251047, 0.8164063647490734, 0.8160773144045417
