Time, OriginalLeftVelocity, OriginalRightVelocity, NewLeftVelocity, NewRightVelocity
0.0, 0.0, 0.0, 0.0, 0.0
0.02, 0.04000425397501521, 0.03999574602498478, 0.04000425397501521, 0.03999574602498478
0.04, 0.08003403180012174, 0.07996596819987824, 0.08003403180012174, 0.07996596819987824
0.06, 0.1201148573254109, 0.11988514267458904, 0.1201148573254109, 0.11988514267458904
0.08, 0.16027225440097403, 0.15972774559902592, 0.16027225440097403, 0.15972774559902592
0.1, 0.2005317468769024, 0.19946825312309752, 0.2005317468769024, 0.19946825312309752
0.12000000000000001, 0.2409188586032874, 0.23908114139671252, 0.2409188586032874, 0.23908114139671252
0.14, 0.2814591134302203, 0.27854088656977966, 0.2814591134302203, 0.27854088656977966
0.16, 0.32217803520779237, 0.31782196479220753, 0.32217803520779237, 0.31782196479220753
0.18, 0.363101147786095, 0.3568988522139049, 0.363101147786095, 0.3568988522139049
0.19999999999999998, 0.4042539750152194, 0.3957460249847803, 0.4042539750152194, 0.3957460249847803
0.21999999999999997, 0.44566204074525706, 0.4343379592547425, 0.44566204074525706, 0.4343379592547425
0.23999999999999996, 0.48735086882629924, 0.4726491311737004, 0.48735086882629924, 0.4726491311737004
0.25999999999999995, 0.5293323542518967, 0.5106676457481029, 0.5293323542518967, 0.5106676457481029
0.27999999999999997, 0.5698218206728758, 0.5501781793271239, 0.5698218206728758, 0.5501781793271239
0.3, 0.6102605299865187, 0.589739470013481, 0.6102605299865187, 0.589739470013481
0.32, 0.6506448566851585, 0.6293551433148413, 0.6506448566851585, 0.6293551433148413
0.34, 0.6909711752611282, 0.6690288247388717, 0.6909711752611282, 0.6690288247388717
0.36000000000000004, 0.7312358602067611, 0.7087641397932388, 0.7312358602067611, 0.7087641397932388
0.38000000000000006, 0.7714352860143904, 0.7485647139856096, 0.7714352860143904, 0.7485647139856096
0.4000000000000001, 0.811565827176349, 0.7884341728236511, 0.811565827176349, 0.7884341728236511
0.4200000000000001, 0.8516115860137027, 0.8283884139862975, 0.8516115860137027, 0.8283884139862975
0.4400000000000001, 0.8915782700180875, 0.8684217299819127, 0.8915782700180875, 0.8684217299819127
0.46000000000000013, 0.9314631518834584, 0.9085368481165419, 0.9314631518834584, 0.9085368481165419
0.48000000000000015, 0.9713618464724522, 0.9486381535275482, 0.9713618464724522, 0.9486381535275482
0.5000000000000001, 1.0113711778418248, 0.9886288221581755, 1.0113711778418248, 0.9886288221581755
0.5200000000000001, 1.0513236832234043, 1.0286763167765962, 1.0513236832234043, 1.0286763167765962
0.5400000000000001, 1.0912170895776785, 1.068782910422322, 1.0912170895776785, 1.068782910422322
0.5600000000000002, 1.131230283294284, 1.1087697167057167, 1.131230283294284, 1.1087697167057167
0.5800000000000002, 1.1712747451425145, 1.1487252548574862, 1.1712747451425145, 1.1487252548574862
0.6000000000000002, 1.211281668075167, 1.1887183319248338, 1.211281668075167, 1.1887183319248338
0.6200000000000002, 1.251249757646876, 1.2287502423531245, 1.251249757646876, 1.2287502423531245
0.6400000000000002, 1.2913772017535672, 1.2686227982464333, 1.2913772017535672, 1.2686227982464333
0.6600000000000003, 1.3314831490653047, 1.3085168509346958, 1.3314831490653047, 1.3085168509346958
0.6800000000000003, 1.3715660572776829, 1.3484339427223178, 1.3715660572776829, 1.3484339427223178
0.7000000000000003, 1.4116572700514012, 1.3883427299485995, 1.4116572700514012, 1.3883427299485995
0.7200000000000003, 1.4518485319721823, 1.4281514680278184, 1.4518485319721823, 1.4281514680278184
0.7400000000000003, 1.4920278105461044, 1.4679721894538964, 1.4920278105461044, 1.4679721894538964
0.7600000000000003, 1.5321947729024217, 1.5078052270975792, 1.5321947729024217, 1.5078052270975792
0.7800000000000004, 1.5723974705217005, 1.5476025294783005, 1.5723974705217005, 1.5476025294783005
0.8000000000000004, 1.6126649878412196, 1.5873350121587815, 1.6126649878412196, 1.5873350121587815
0.8200000000000004, 1.6529286798539022, 1.627071320146099, 1.6529286798539022, 1.627071320146099
0.8400000000000004, 1.6931884509270778, 1.6668115490729234, 1.6931884509270778, 1.6668115490729234
0.8600000000000004, 1.733491933671682, 1.7065080663283196, 1.733491933671682, 1.7065080663283196
0.8800000000000004, 1.7738288452962203, 1.746171154703782, 1.7738288452962203, 1.746171154703782
0.9000000000000005, 1.8142020155941794, 1.785797984405823, 1.8142020155941794, 1.785797984405823
0.9200000000000005, 1.8545950500330073, 1.825404949966995, 1.8545950500330073, 1.825404949966995
0.9400000000000005, 1.8950335726721796, 1.8649664273278224, 1.8950335726721796, 1.8649664273278224
0.9600000000000005, 1.9354900583005303, 1.9045099416994717, 1.9354900583005303, 1.9045099416994717
0.9800000000000005, 1.9690705499276724, 1.9371763550370436, 1.9690705499276724, 1.9371763550370436
1.0000000000000004, 2.0000000057146807, 1.9672017162324735, 2.0000000057146807, 1.9672017162324735
1.0200000000000005, 2.000000042432077, 1.966696991598769, 2.000000042432077, 1.966696991598769
1.0400000000000005, 2.0000000224534147, 1.9661729983410703, 2.0000000224534147, 1.9661729983410703
1.0600000000000005, 2.0000000633080477, 1.9655604672033475, 2.0000000633080477, 1.9655604672033475
1.0800000000000005, 2.000000043193219, 1.9649196260728121, 2.000000043193219, 1.9649196260728121
1.1000000000000005, 2.0000000903204, 1.9641935193826756, 2.0000000903204, 1.9641935193826756
1.1200000000000006, 2.0000000666916717, 1.9634328668385794, 2.0000000666916717, 1.9634328668385794
1.1400000000000006, 2.0000001268624428, 1.9625839139330998, 2.0000001268624428, 1.9625839139330998
1.1600000000000006, 2.0000000910252944, 1.9616968737874565, 2.0000000910252944, 1.9616968737874565
1.1800000000000006, 2.000000177330372, 1.9607120361622021, 2.000000177330372, 1.9607120361622021
1.2000000000000006, 2.000000112757623, 1.959688541440614, 2.000000112757623, 1.959688541440614
1.2200000000000006, 2.0000002469347313, 1.9585505400508898, 2.0000002469347313, 1.9585505400508898
1.2400000000000007, 2.0000001259543185, 1.95737683716021, 2.0000001259543185, 1.95737683716021
1.2600000000000007, 2.000000341664435, 1.9560634480978822, 2.000000341664435, 1.9560634480978822
1.2800000000000007, 2.000000121107592, 1.9547215742567614, 2.000000121107592, 1.9547215742567614
1.3000000000000007, 2.0000004684903407, 1.9532046497830011, 2.0000004684903407, 1.9532046497830011
1.3200000000000007, 2.000000084142662, 1.9516715273748468, 2.000000084142662, 1.9516715273748468
1.3400000000000007, 2.000000635989299, 1.9499156782072318, 2.000000635989299, 1.9499156782072318
1.3600000000000008, 2.0000000030030165, 1.948161013872536, 2.0000000030030165, 1.948161013872536
1.3800000000000008, 2.000000855735071, 1.9461225623660683, 2.000000855735071, 1.9461225623660683
1.4000000000000008, 2.0000001146179023, 1.9440850119132616, 2.0000001146179023, 1.9440850119132616
1.4200000000000008, 2.0000011450532504, 1.941731445096849, 2.0000011450532504, 1.941731445096849
1.4400000000000008, 2.0000002748447976, 1.9393555086238232, 2.0000002748447976, 1.9393555086238232
1.4600000000000009, 2.000001532054447, 1.936622509106841, 2.000001532054447, 1.936622509106841
1.4800000000000009, 2.000000486617304, 1.933838457656298, 2.000000486617304, 1.933838457656298
1.5000000000000009, 2.000002064089587, 1.9306415456408588, 2.000002064089587, 1.9306415456408588
1.520000000000001, 2.0000007404056768, 1.927361502690476, 2.0000007404056768, 1.927361502690476
1.540000000000001, 2.000002820347169, 1.923588205371435, 2.000002820347169, 1.923588205371435
1.560000000000001, 2.000000992883617, 1.9197010199223912, 2.000000992883617, 1.9197010199223912
1.580000000000001, 2.0000039265368, 1.9151995539286053, 2.0000039265368, 1.9151995539286053
1.600000000000001, 2.000001113679053, 1.9105641036115786, 2.000001113679053, 1.9105641036115786
1.620000000000001, 2.000005559843565, 1.9051269731055622, 2.000005559843565, 1.9051269731055622
1.640000000000001, 2.0000007550702237, 1.8995634488037005, 2.0000007550702237, 1.8995634488037005
1.660000000000001, 2.0000079036308076, 1.8929036622827524, 2.0000079036308076, 1.8929036622827524
1.680000000000001, 2.000001318306197, 1.8860989744622134, 2.000001318306197, 1.8860989744622134
1.700000000000001, 2.0000109339808305, 1.8778989884615578, 2.0000109339808305, 1.8778989884615578
1.720000000000001, 2.0000070928769524, 1.8692966423398707, 2.0000070928769524, 1.8692966423398707
1.740000000000001, 2.000013722457427, 1.8592547837218463, 2.000013722457427, 1.8592547837218463
1.7600000000000011, 2.000017759678499, 1.848169256107846, 2.000017759678499, 1.848169256107846
1.7800000000000011, 2.0000124540210695, 1.8357977114279753, 2.0000124540210695, 1.8357977114279753
1.8000000000000012, 2.000113513314465, 1.819816849860235, 2.000113513314465, 1.819816849860235
1.8200000000000012, 2.0001641442117504, 1.802545633963524, 2.0001641442117504, 1.802545633963524
1.8400000000000012, 2.000091869223539, 1.7853973239523095, 2.000091869223539, 1.7853973239523095
1.8600000000000012, 1.9954376910123903, 1.7594993839554838, 1.9954376910123903, 1.7594993839554838
1.8800000000000012, 1.9849110189039751, 1.7232024541940545, 1.9849110189039751, 1.7232024541940545
1.9000000000000012, 1.973843917514773, 1.687445953713412, 1.973843917514773, 1.687445953713412
1.9200000000000013, 1.958913298670186, 1.6423661295057996, 1.958913298670186, 1.6423661295057996
1.9400000000000013, 1.937705750729885, 1.5835736774461007, 1.937705750729885, 1.5835736774461007
1.9600000000000013, 1.9149948064698634, 1.5262846217061217, 1.9149948064698634, 1.5262846217061217
1.9800000000000013, 1.8988122258417375, 1.462467202334248, 1.8988122258417375, 1.462467202334248
2.0000000000000013, 1.8876144844851648, 1.3936649436908206, 1.8876144844851648, 1.3936649436908206
2.0200000000000014, 1.8739602296742048, 1.3273191985017805, 1.8739602296742048, 1.3273191985017805
2.0400000000000014, 1.876931454146681, 1.2443479740293046, 1.876931454146681, 1.2443479740293046
2.0600000000000014, 1.879888186220313, 1.1613912419556727, 1.879888186220313, 1.1613912419556727
2.0800000000000014, 1.8893147514413318, 1.0719646767346533, 1.8893147514413318, 1.0719646767346533
2.1000000000000014, 1.9134674865976784, 0.9678119415783066, 1.9134674865976784, 0.9678119415783066
2.1200000000000014, 1.9331526171980205, 0.8681268109779651, 1.9331526171980205, 0.8681268109779651
2.1400000000000015, 1.9671787357337496, 0.7541006924422357, 1.9671787357337496, 0.7541006924422357
2.1600000000000015, 1.993143240060199, 0.6481361881157868, 1.993143240060199, 0.6481361881157868
2.1800000000000015, 2.0000272314329477, 0.5648193029628306, 2.0000272314329477, 0.5648193029628306
2.2000000000000015, 1.9918315408342093, 0.5605701503727566, 1.9918315408342093, 0.5605701503727566
2.2200000000000015, 1.9371661187565223, 0.6952355724504432, 1.9371661187565223, 0.6952355724504432
2.2400000000000015, 1.722699869863571, 0.9897018213433948, 1.9057609705870984, 0.8066407206198674
2.2600000000000016, 1.411384835233216, 1.3787742466332378, 1.8994722066562724, 0.8906868752101813
2.2800000000000016, 1.6080718440683706, 1.2397690463390605, 1.9205183390847784, 0.9273225513226525
2.3000000000000016, 1.815041460156899, 1.0904812387915095, 1.9404458924300203, 0.9650768065183881
2.3200000000000016, 1.9662206197089458, 0.9471486560727512, 1.9662206197089458, 0.9471486560727512
2.3400000000000016, 1.9989063326516723, 0.8344629431300244, 1.9989063326516723, 0.8344629431300244
2.3600000000000017, 2.000547484574537, 0.7790590670870012, 2.000547484574537, 0.7790590670870012
2.3800000000000017, 2.000012907601111, 0.7478436191073046, 2.000012907601111, 0.7478436191073046
2.4000000000000017, 2.0000039740226923, 0.7399495066915265, 2.0000039740226923, 0.7399495066915265
2.4200000000000017, 2.0000764940422613, 0.7541929456844315, 2.0000764940422613, 0.7541929456844315
2.4400000000000017, 2.000119651102489, 0.7742897913029828, 2.000119651102489, 0.7742897913029828
2.4600000000000017, 2.0001799545129004, 0.803565320727227, 2.0001799545129004, 0.803565320727227
2.4800000000000018, 2.000266823748249, 0.8349756134906733, 2.000266823748249, 0.8349756134906733
2.5000000000000018, 2.0001003607359307, 0.8682901125460256, 2.0001003607359307, 0.8682901125460256
2.520000000000002, 2.000268538612751, 0.8996912791584117, 2.000268538612751, 0.8996912791584117
2.540000000000002, 2.0000335479564693, 0.930724847402351, 2.0000335479564693, 0.930724847402351
2.560000000000002, 2.000173841388244, 0.9563478313447021, 2.000173841388244, 0.9563478313447021
2.580000000000002, 2.0000496310845364, 0.9799195943991885, 2.0000496310845364, 0.9799195943991885
2.600000000000002, 2.000072927532088, 0.9979527364511926, 2.000072927532088, 0.9979527364511926
2.620000000000002, 2.0000179167545618, 1.0116910004392847, 2.0000179167545618, 1.0116910004392847
2.640000000000002, 2.0000141789532635, 1.0207814198166, 2.0000141789532635, 1.0207814198166
2.660000000000002, 2.000000099590682, 1.023569456163893, 2.000000099590682, 1.023569456163893
2.680000000000002, 2.0000000436613155, 1.0229481971390566, 2.0000000436613155, 1.0229481971390566
2.700000000000002, 2.0000332547603317, 1.0142299938115098, 2.0000332547603317, 1.0142299938115098
2.720000000000002, 2.0000060381393405, 1.0034436914606633, 2.0000060381393405, 1.0034436914606633
2.740000000000002, 2.000138064220908, 0.9828764458114283, 2.000138064220908, 0.9828764458114283
2.760000000000002, 2.0000114716619373, 0.9614674605900491, 2.0000114716619373, 0.9614674605900491
2.780000000000002, 2.000327017584976, 0.9290792116633636, 2.000327017584976, 0.9290792116633636
2.800000000000002, 2.000127272237552, 0.89610968481031, 2.000127272237552, 0.89610968481031
2.820000000000002, 2.0006058902184396, 0.8530514263488451, 2.0006058902184396, 0.8530514263488451
2.840000000000002, 2.0003316884777935, 0.8090790163083459, 2.0003316884777935, 0.8090790163083459
2.860000000000002, 2.000967127993813, 0.7563255944216274, 2.000967127993813, 0.7563255944216274
2.880000000000002, 2.0002391825159425, 0.7036059390855458, 2.0002391825159425, 0.7036059390855458
2.900000000000002, 2.000291846245431, 0.6448413930016066, 2.000291846245431, 0.6448413930016066
2.920000000000002, 2.0003364851934586, 0.5834553840642488, 2.0003364851934586, 0.5834553840642488
2.940000000000002, 2.0003654993689652, 0.5206088115297582, 2.0003654993689652, 0.5206088115297582
2.960000000000002, 2.0003710269708517, 0.4576499789848413, 2.0003710269708517, 0.4576499789848413
2.980000000000002, 2.0003469154362374, 0.3960722257584697, 2.0003469154362374, 0.3960722257584697
3.000000000000002, 2.0002916881072497, 0.337454628503997, 2.0002916881072497, 0.337454628503997
3.0200000000000022, 2.0002117583738266, 0.28339397834518654, 2.0002117583738266, 0.28339397834518654
3.0400000000000023, 2.0001229518634043, 0.2354396094646275, 2.0001229518634043, 0.2354396094646275
3.0600000000000023, 2.0000475402654594, 0.19504307249519492, 2.0000475402654594, 0.19504307249519492
3.0800000000000023, 2.0000048703326847, 0.16353074475646223, 2.0000048703326847, 0.16353074475646223
3.1000000000000023, 2.000013644111423, 0.14265917222422897, 2.000013644111423, 0.14265917222422897
3.1200000000000023, 2.000005495645491, 0.13330323554348267, 2.000005495645491, 0.13330323554348267
3.1400000000000023, 2.0000018927461394, 0.1360839640685758, 2.0000018927461394, 0.1360839640685758
3.1600000000000024, 2.0000415764198194, 0.1516413290508497, 2.0000415764198194, 0.1516413290508497
3.1800000000000024, 2.000146826533032, 0.18051184429295808, 2.000146826533032, 0.18051184429295808
3.2000000000000024, 2.000315387806356, 0.22315754495957718, 2.000315387806356, 0.22315754495957718
3.2200000000000024, 2.000524698611776, 0.2799842112168096, 2.000524698611776, 0.2799842112168096
3.2400000000000024, 2.0007423663107904, 0.3513653016510896, 2.0007423663107904, 0.3513653016510896
3.2600000000000025, 1.9947340204117883, 0.4362490449891052, 1.9947340204117883, 0.4362490449891052
3.2800000000000025, 1.978385461593576, 0.5325976038073165, 1.978385461593576, 0.5325976038073165
3.3000000000000025, 1.9524047468095342, 0.6385783185913584, 1.9524047468095342, 0.6385783185913584
3.3200000000000025, 1.9177724205019047, 0.7532106448989881, 1.9177724205019047, 0.7532106448989881
3.3400000000000025, 1.8759458916868583, 0.8750371737140341, 1.8759458916868583, 0.8750371737140341
3.3600000000000025, 1.8256999519685162, 1.0052831134323759, 1.8256999519685162, 1.0052831134323759
3.3800000000000026, 1.7624441797687775, 1.148538885632115, 1.8745914635328964, 1.0363916018679962
3.4000000000000026, 1.689443275627382, 1.3015397897735106, 1.9271641253905702, 1.0638189400103224
3.4200000000000026, 1.6065660736625973, 1.464416991738295, 1.9798225814571215, 1.0911604839437707
3.4400000000000026, 1.6078485647444805, 1.485853735598855, 1.9956201436920047, 1.0980821566513308
3.4600000000000026, 1.7145137556980905, 1.3335985509171806, 1.967341993249262, 1.0807703133660091
3.4800000000000026, 1.8153731030702833, 1.1871492098169234, 1.93901351207679, 1.0635088008104168
3.5000000000000027, 1.9105134436786801, 1.0464188754804618, 1.9106354529610408, 1.0462968661981011
3.5200000000000027, 1.9518486910095785, 0.9251184086609933, 1.9518486910095785, 0.9251184086609933
3.5400000000000027, 1.9826088985801946, 0.8143582010903772, 1.9826088985801946, 0.8143582010903772
3.5600000000000027, 1.99499826349167, 0.7219688361789017, 1.99499826349167, 0.7219688361789017
3.5800000000000027, 2.0004323192031292, 0.6399711631455731, 2.0004323192031292, 0.6399711631455731
3.6000000000000028, 2.0002980496764504, 0.5760862838423519, 2.0002980496764504, 0.5760862838423519
3.6200000000000028, 2.0001812479012404, 0.5266557186082058, 2.0001812479012404, 0.5266557186082058
3.640000000000003, 2.000092638885297, 0.4899566058039697, 2.000092638885297, 0.4899566058039697
