Time, OriginalCurvature, NewCurvature, x, y
1.5571262676082505, -0.08441455926393428, -0.08441455926393428, 3.1456225224358363, 2.331108553826881
1.587874478524775, -0.09555620379443225, -0.09555620379443225, 3.2202872360148165, 2.3258436747858315
1.6180700662476808, -0.10887911595154619, -0.09874542866213593, 3.292736321283818, 2.3202211071899197
1.6479451055383163, -0.12490080240180426, -0.12490080240180426, 3.3627734140067504, 2.3142365086018444
1.6774823457730714, -0.1442801458914396, -0.1442801458914396, 3.430217813358751, 2.3078868207616337
1.7065834689758042, -0.16785882511400546, -0.16785882511400546, 3.4949060478995904, 2.3011703446359704
1.7351491689553367, -0.19671429980283153, -0.19671429980283153, 3.556693441547118, 2.2940868154675154
1.7902780719628817, -0.2761571227452764, -0.2761571227452764, 3.671090374464505, 2.278825160648713
1.8421070358604665, -0.3987875729290764, -0.3987875729290764, 3.7726866176052507, 2.262131275640413
1.889965728457672, -0.5895711738789017, -0.5895711738789017, 3.861161124492071, 2.2440623313502233
1.9333644712631448, -0.8813277968037553, -0.8813277968037553, 3.9366439078256867, 2.2247056518365556
1.9721028025844844, -1.2959448323478233, -1.0490464642946995, 3.9997661506344677, 2.204181115887007
2.0063822160737557, -1.77310031330408, -1.1634832693066104, 4.051710317424055, 2.1826435585967436
2.0220487257000874, -1.958358979367234, -1.2101710252469142, 4.074023215539336, 2.171553432294864
2.036852868250396, -2.0277001659854856, -1.2501462496862195, 4.094260265326996, 2.160285172946883
2.063634540167839, -1.5248264465730479, -1.3105628600565127, 4.12985135525239, 2.1373379113828777
2.087759781535422, -1.1027019502520294E-14, -1.3502854838450178, 4.1616205630355, 2.114075887392895
2.134074030875324, -1.298400036312171, -1.385005544329735, 4.223511728480512, 2.065696369577359
2.1578758751694895, -1.6020925158411334, -1.3825055127578554, 4.253896314723108, 2.0385344228225066
2.183249988734873, -1.7053201383044492, -1.3667552523778013, 4.283577575758299, 2.00824951171875
2.210042729814057, -1.6672283812399313, -1.3383042954140871, 4.312291727108645, 1.9742783883064439
2.2378490050822917, -1.5493093720254738, -1.2996237450076467, 4.339765555877872, 1.936270175312841
2.2664290586352664, -1.400633678959917, -1.2542699039723944, 4.365719756276399, 1.8940680874721805
2.295663272124982, -1.2531450524076742, -1.2531450524076742, 4.389872265146877, 1.8476911528457776
2.3255004825401966, -1.1240318009897596, -1.1587872656406453, 4.411941597489714, 1.7973159341421097
2.355915584207911, -1.0206112283592566, -1.1155908533975833, 4.431650181988607, 1.7432582500369054
2.386881960907826, -0.9448016600318486, -1.079282582522927, 4.448727696536073, 1.6859548964932327
2.4183578734746196, -0.8962280861201921, -1.0521568404531303, 4.462914403758988, 1.6259453680815872
2.4502835088098887, -0.8740750581627987, -1.0360885660759531, 4.473964486544105, 1.5638535792999786
2.482585300637654, -0.8780991474650356, -1.0326196946127821, 4.481649383563597, 1.5003695858940214
2.515184866589636, -0.9091618631289364, -1.0430582282898904, 4.485761124800584, 1.4362313061770209
2.548106848725433, -0.9694990838706329, -1.068670948334233, 4.486115667074662, 1.372206242350062
2.581530274200274, -1.0627895143349961, -1.0627895143349961, 4.482556229567439, 1.3090732018220974
2.615477475546882, -1.193916238034134, -1.1719044889497403, 4.474956629348062, 1.2476040185300352
2.649761657963965, -1.3680945907852144, -1.2522903851463854, 4.463224616898753, 1.188545274258828
2.6842298367782385, -1.5887559015604837, -1.3524831690766403, 4.447305211640336, 1.1326000199615605
2.70150553489696, -1.7161281335201806, -1.4097776379024756, 4.437769066854106, 1.1059982537452688
2.7187996528693033, -1.853376041231144, -1.4715299400742972, 4.427184037457771, 1.0804094970795357
2.736115523787093, -1.9981628716046145, -1.537329293502159, 4.415555218119131, 1.0559012485623849
2.7534646033683625, -2.1468792143274325, -1.606611787798377, 4.402890658225684, 1.0325348588623662
2.770867651041052, -2.2944725715402265, -1.6786370134777633, 4.389201466119801, 1.010364959509805
2.788355846847907, -2.4344331587163617, -1.7524611265956878, 4.3745019133339, 0.9894388916880601
2.8059429319001543, -2.5590265213054364, -1.8267837800988969, 4.358809538825614, 0.9697961350247701
2.8236070281570647, -2.6598385786267107, -1.8998535453143874, 4.342145253212972, 0.951467736383111
2.841307617524392, -2.7286294661566495, -1.9695819664425014, 4.324533443009562, 0.9344757386530467
2.8589919699216613, -2.7583860046855575, -2.033679804994686, 4.306002074859714, 0.9188326095425827
2.876597356870061, -2.744354604632478, -2.08983630168898, 4.286582799773665, 0.9045406703690184
2.8940545198839858, -2.6847833468743016, -2.135944714363309, 4.266311057362734, 0.8915915248502007
2.911291809379475, -2.581149241109189, -2.170333701840568, 4.245226180074498, 0.8799654878957748
2.928245689240486, -2.43779129744811, -2.1919610628301474, 4.223371497427961, 0.8696310143984394
2.944920049789622, -2.2610512601973536, -2.2004991637752322, 4.200794440248729, 0.860544128025198
2.9613685072601106, -2.0581573027200433, -2.196107582937564, 4.177546644904181, 0.8526478500086085
2.9776306514936555, -1.836117498909246, -2.1792946270068243, 4.153684057538643, 0.8458716279380472
2.993732607688086, -1.6008245619987793, -2.1509124614629664, 4.129267038308563, 0.8401307645509442
3.025493805083997, -1.1051869128043776, -2.0643968938764132, 4.0790338403521975, 0.8313421732646926
3.086997184557071, -5.50074847802926E-15, -1.8172978364565677, 3.9750844553243523, 0.8207588739290124
3.146364074941192, -1.107085479761291, -1.546352442057121, 3.869710667473595, 0.8144908966662108
3.1765931932160214, -1.4510324821636864, -1.4510324821636864, 3.8163446271947716, 0.8152870988408094
3.2083969327850643, -1.6514774987060523, -1.2912958492868043, 3.7623964042897025, 0.8202848675843408
3.2249430882136436, -1.700688624942044, -1.2323600959217031, 3.735216279314481, 0.8246331834597025
3.2418193079912876, -1.7194517058495413, -1.176728157869455, 3.7079190336143366, 0.8303285689482345
3.258964602779575, -1.7116460619472305, -1.12493230260433, 3.6805277135859864, 0.8374377383825209
3.2763269074597914, -1.6818143799453316, -1.07734307332206, 3.6530712194734565, 0.8460130538847048
3.293863532068313, -1.6348069957641225, -1.034191590165952, 3.6255839301214583, 0.856093146608119
3.311541018202058, -1.5754229088629357, -0.9955979882262149, 3.598105327728766, 0.8677035379789162
3.3293344373596856, -1.5081089378683454, -0.9616015334697228, 3.570679622601594, 0.8808572609376988
3.347226252774261, -1.4367523081428024, -0.9321891433746922, 3.543355377906976, 0.8955554811811508
3.3652049107836866, -1.3645744861940952, -0.9073201977462938, 3.5161851344261414, 0.9117881184036651
3.3832633322997148, -1.2941134185374645, -0.8869468034162311, 3.4892250353078937, 0.9295344675389763
3.419604157084665, -1.16539698917663, -0.8595490356463731, 3.4361756031125084, 0.9694360849294115
3.456236239859747, -1.0598313406654338, -0.8499646155021938, 3.384714014491077, 1.0149058047910948
3.4931371550026573, -0.9810988053374537, -0.858691811722381, 3.3353808247112138, 1.0654588618564493
3.5302676265725847, -0.9301352813407547, -0.8868374449245466, 3.288738203245977, 1.1205001338838514
3.567568384842624, -0.9070957176434721, -0.9070957176434721, 3.245357925881953, 1.179344021389797
3.6049662681240435, -0.9125773587240876, -0.9125773587240876, 3.2058093668273484, 1.2412343273810689
3.6423864383090394, -0.9483448543325864, -0.9483448543325864, 3.1706474908200724, 1.3053641370869036
3.679768172268561, -1.0177324027000052, -1.0177324027000052, 3.1404008452358254, 1.3708956976911577
3.7172787721017513, -1.1257323860741992, -1.1257323860741992, 3.115559552196188, 1.4369802980644764
3.7550911918926158, -1.2785276878101755, -1.2785276878101755, 3.096563300676706, 1.502778148496458
3.7740838735819704, -1.373617108286263, -1.373617108286263, 3.0893777229113617, 1.53531443992828
3.793104146634051, -1.4818482842155027, -1.4818482842155027, 3.0837893386149764, 1.5674782604278232
3.812137354794797, -1.603232576505572, -1.603232576505572, 3.0798335773228045, 1.5991759981235982
3.831175218977462, -1.7370862096628514, -1.7370862096628514, 3.077540465018738, 1.6303183261825822
3.850217355254059, -1.8817167823931649, -1.8817167823931649, 3.076934248888687, 1.6608208240518492
3.8692729024459744, -2.0340805098232275, -2.0340805098232275, 3.0780330220739556, 1.6906045987001983
3.8883622093355874, -2.1894705908705014, -2.1894705908705014, 3.08084834842462, 1.7195969058597873
3.9075185091630864, -2.3413369553662857, -2.30792625224248, 3.085384887252907, 1.7477317712677598
3.9267683935867033, -2.481369526381366, -2.3439248278263407, 3.0916400180865717, 1.774950611907875
3.9461037654558915, -2.5999746768521117, -2.355482838678131, 3.099603465422273, 1.801202857252143
3.965487010545855, -2.6872081246476123, -2.3410185236550216, 3.1092569234789544, 1.8264465705024469
3.9848643954176666, -2.7340863886045392, -2.300731130949147, 3.1205736809512206, 1.8506490698321811
4.004168310108112, -2.734018672458313, -2.2366786841564488, 3.1335182457627138, 1.8737875496278757
4.023321514341558, -2.683969045900698, -2.1525241665979045, 3.148045969819493, 1.895849701730831
4.042242655498613, -2.5849720695866516, -2.0530055814336365, 3.164102673763411, 1.9168343366787415
4.060851904493691, -2.441814306088703, -1.94327537906394, 3.181624271725494, 1.9367520049473366
4.079136645685494, -2.261979427909479, -1.8278877006670957, 3.2005363960793156, 1.955625618192001
4.097152815263969, -2.0541883583608103, -1.7103200254962738, 3.220754022194379, 1.9734910704894073
4.11495282399735, -1.8269369017272779, -1.8269369017272779, 3.2421810931894894, 1.9903978595791472
4.132571186496366, -1.5873376686339167, -1.5873376686339167, 3.2647101446861377, 2.0064097081053656
4.167313641810996, -1.0886787476100277, -1.264767675632587, 3.3125850427036836, 2.0360783260163373
4.234516733031084, 1.933572017060183E-14, -0.9144135990294322, 3.415476132190933, 2.089204406364752
4.299622003410237, -0.7311339217720846, -0.7311339217720846, 3.5250568330874494, 2.1400356214282854
4.3340944190964565, -0.7299503721897496, -0.7299503721897496, 3.5877906119505365, 2.1646579798373917
4.371096798479061, -0.6146712385889674, -0.6146712385889674, 3.6589002119272105, 2.1884478244291232
4.411116434511458, -0.47518010542416017, -0.47518010542416017, 3.73993166021968, 2.21125617951483
4.45432246651251, -0.3525573233929864, -0.3525573233929864, 3.8318762016343073, 2.2329911736029597
4.500633745929884, -0.25710322838720256, -0.2611846920957838, 3.9352173962021104, 2.2536131028212707
4.55028999318439, -0.18641562742854545, -0.21296890024480353, 4.049978216799265, 2.273129494339045
4.576483591737514, -0.15859677442561715, -0.19216387733336052, 4.111533814512549, 2.282487165577609
4.603575931281882, -0.134833516455721, -0.1733993560465576, 4.17576814676761, 2.2915901697893037
4.631540754764368, -0.1144824244049979, -0.1565373805369255, 4.242575518195803, 2.3004505332809217
4.660342294098429, -0.09697913401275382, -0.14142112034551174, 4.311830277535147, 2.3090823086910177
4.689935823580729, -0.08183751396556858, -0.1278745494379247, 4.383388289430971, 2.3175014207218494
4.720268287964693, -0.0686430425936268, -0.11570290788882005, 4.457088406236548, 2.325725511871324
4.751278971186867, -0.05704377434206412, -0.10469265928232319, 4.532753939813744, 2.3337737881649407
4.78290018369877, -0.046740751765271336, -0.09461270833418356, 4.610194133333652, 2.341666864887737
4.815057954459087, -0.03747880070771578, -0.08521576853272374, 4.689205633077236, 2.3494266123162304
4.847672719005505, -0.029038111876249075, -0.07624054459609943, 4.769573960235974, 2.3570760014503644
4.880659998490953, -0.02122671161573613, -0.06741480639858366, 4.85107498271249, 2.364638949745452
4.913931066739, -0.013873762416831735, -0.058459471970862556, 4.933476386921204, 2.3721401668441193
4.9473936036684005, -0.006823549629583701, -0.04909348101353053, 5.01653914958897, 2.379605000308251
4.9809530399245565, 7.003169065256836E-5, 7.003169065256836E-5, 5.100019009555714, 2.387059281350933
5.014581090955579, 0.0069486993048771635, 0.0069486993048771635, 5.183667939575077, 2.3945291705683984
5.04824813500333, 0.013954943335362752, 0.013954943335362752, 5.2672356181150555, 2.4020410036719704
5.08185646797462, 0.021237372417765618, 0.021237372417765618, 5.350470901158642, 2.4096211372200065
5.115309590064588, 0.028956528379818332, 0.013793222351125204, 5.433123294004466, 2.417295794349843
5.148512885702984, 0.03729149991269683, 0.031450998676158755, 5.514944423067435, 2.425090910509739
5.181374329046313, 0.046447736517491976, 0.046447736517491976, 5.5956895076793725, 2.4330319791908215
5.213805219087185, 0.05666656418619953, 0.05666656418619953, 5.675118831889666, 2.4411438976590274
5.245720949405331, 0.06823704246522332, 0.06823704246522332, 5.752999216265895, 2.4494508126870507
5.2773065578952245, 0.08151098913154381, 0.08151098913154381, 5.829105489694485, 2.4579759662862832
5.308826292733295, 0.09692224525037474, 0.09692224525037474, 5.903221961181343, 2.466741541438762
5.340275725935263, 0.11501157050465352, 0.11501157050465352, 5.975143891652493, 2.475768507829111
5.371565576166186, 0.13645895062248614, 0.13645895062248614, 6.044678965754725, 2.4850764675764876
5.402603244353158, 0.1621255509575175, 0.1621255509575175, 6.111648763656234, 2.494683500966524
5.433293313853817, 0.19310800332696906, 0.19310800332696906, 6.175890232847255, 2.5046060121832743
5.493237905500752, 0.2770200237042604, 0.2770200237042604, 6.2956216424728435, 2.525453778716896
5.550614194646581, 0.4047801436042383, 0.4047801436042383, 6.402932049418606, 2.5477116164320677
5.60466914707853, 0.6029496667952887, 0.6029496667952887, 6.497220380865375, 2.5714346838026607
5.654759966238746, 0.9107292721467203, 0.9107292721467203, 6.578272734008195, 2.596636511943914
5.700464505536041, 1.3725191750687085, 1.2172809521305765, 6.646309473676815, 2.6232840680346485
5.7216403605687205, 1.666840685349023, 1.3304179052031768, 6.675646187954011, 2.637125724117148
5.741732474181995, 1.9925542617048997, 1.4426750352465136, 6.702032329956211, 2.65129281873948
5.760810352480962, 2.3232876910841376, 1.5525424873852556, 6.725638556218522, 2.6657659283720827
5.778978563510774, 2.6115654690232044, 1.6588017820131948, 6.746671495807078, 2.6805217936310353
5.796375018901578, 2.788709663974765, 1.7605658222305227, 6.765375222119653, 2.6955331650099983
5.81294026412711, 2.774884609530562, 1.8559598785387013, 6.782032724686333, 2.710768648612162
5.828499680278825, 2.4999604515682994, 1.9427630896574573, 6.796967380970125, 2.7261925518821855
5.843151498184297, 1.9277477630258892, 1.9277477630258892, 6.810544428167622, 2.7417647293381453
5.870689712083394, -8.086501026888487E-14, 2.152672482597931, 6.8353047735618215, 2.773170134638921
5.897604872153639, 1.1762807507696125, 2.256753580574732, 6.85914833160363, 2.804853120150735
5.9252218972846125, 2.1096663688101605, 2.3310259401802385, 6.881563276648083, 2.837672367259368
5.939516441317637, 2.4741206299483918, 2.3549009765714466, 6.891843378566032, 2.854795463373075
5.9542043238849205, 2.7610977714706464, 2.368588782046526, 6.901322918036284, 2.872515016795664
5.9693583999213065, 2.9645389992896134, 2.3711612691462784, 6.909881057863573, 2.890902435500061
5.985025670236742, 3.081893843907814, 2.3617919259254077, 6.91740920000765, 2.91001451396592
6.001145732094537, 3.11581339051967, 2.3400907744746666, 6.923810585320214, 2.92989405442125
6.0175905657353495, 3.0746071944533067, 2.3064447935456474, 6.928999893281859, 2.9505704880840486
6.034249223450627, 2.971312072279459, 2.2619542593617146, 6.932902841739, 2.972060496403928
6.051032846815765, 2.8217436205832374, 2.2082221747263633, 6.935455786640816, 2.9943686323037495
6.067919457302297, 2.6422177883058233, 2.1469793400455868, 6.93660532177618, 3.0174879414212494
6.084944158148432, 2.4476049556566553, 2.0798117401083864, 6.936307878510604, 3.041400583350673
6.102138993100742, 2.2501002318756296, 2.0082881096589555, 6.934529325523165, 3.066078452884403
6.119524086323075, 2.0587626974504003, 2.0587626974504003, 6.931244568543451, 3.09148380125459
6.137108437965275, 1.8796504376468752, 1.8796504376468752, 6.926437150088488, 3.1175698573747823
6.154891028800466, 1.7163006311464866, 1.7825735704271881, 6.920098849199684, 3.1442814490815563
6.1728621009276194, 1.5703338444208044, 1.7081210168986667, 6.912229281179761, 3.1715556243761482
6.1910045050208184, 1.4420360198351008, 1.6359579042325796, 6.902835497329693, 3.1993222726660813
6.227698199799594, 1.2357189109142537, 1.5017740470111716, 6.879538265755885, 3.2560204803432944
6.264744649300278, 1.0885793231528795, 1.3846629807651738, 6.8503970748546505, 3.3136956226811125
6.301864453956309, 0.9905811838178548, 1.2866343895179204, 6.815695204138317, 3.371592472212405
6.33876331145039, 0.9333667612341877, 1.2077211201390603, 6.775796483837113, 3.4289009031671647
6.375514981499911, 0.9110437535158283, 1.1461865746967062, 6.731132486481123, 3.4847757712046694
6.412515743234666, 0.9200848766130316, 1.0999124093966486, 6.682189718482251, 3.5383567931456548
6.449912897984326, 0.9588936347083464, 1.06763263583721, 6.629496811716179, 3.5887884267044767
6.487637973880422, 1.0271705908785755, 1.048507101134253, 6.573611715104325, 3.63523975022128
6.52564296526096, 1.1249755039219411, 1.0418206392802998, 6.5151088861958035, 3.676924342394167
6.563907173260592, 1.2512410329521708, 1.0470524582970708, 6.454566482749386, 3.7131201620113607
6.583138473776479, 1.323859859136796, 1.0540437260019675, 6.423708974578533, 3.728956640441623
6.602439141904324, 1.4014874537827882, 1.0639345806439333, 6.392553554315461, 3.7431894276833737
6.621810971675559, 1.4825316945329463, 1.0767292791920087, 6.3611678286153195, 3.755755228178719
6.641254238942988, 1.5648071595320903, 1.0924470935066555, 6.329617233817987, 3.7665984975751785
6.660766319104198, 1.645485786292604, 1.1111090226516613, 6.297964635684993, 3.775672063967316
6.680340213524112, 1.7211150487763105, 1.1327340678311866, 6.266269929136462, 3.7829377491383687
6.699963143142374, 1.787732163109865, 1.157333859263003, 6.234589637988051, 3.788366989801881
6.719615408952898, 1.8410927763795908, 1.184901524974847, 6.2029765146878795, 3.7919414588433296
6.739269729493572, 1.8770103770728184, 1.215390722974999, 6.17147914005347, 3.793653686561758
6.75889122692012, 1.8917706026631886, 1.2487128112508734, 6.140141523008682, 3.7935076819114038
6.778438137591267, 1.8825516005459209, 1.2847168524985884, 6.1090027003206515, 3.7915195537433304
6.797863181729242, 1.84776148722247, 1.3231888799695306, 6.078096336336728, 3.7877181320470577
6.81711537316229, 1.7872094189834267, 1.3638348378145924, 6.0474503227214, 3.782145589192192
6.83614193117528, 1.7020611711923144, 1.4062842394613304, 6.017086378193247, 3.774858061170053
6.854889913068968, 1.5945830429930077, 1.4500949666171266, 5.987019648261866, 3.765926268835309
6.873349049035628, 1.4677291488437174, 1.4677291488437174, 5.957258304964807, 3.755436139147606
6.909520576804314, 1.1682592055373708, 1.5857316856298915, 5.898647197485256, 3.7302043335265607
6.945294502132512, 0.823462698094557, 1.67651278207142, 5.841163752617706, 3.7001777892655525
6.982063821332462, 0.4387434349914489, 1.7654402232038389, 5.784581474836475, 3.666654708467179
7.020769349011907, -1.6206352899566888E-14, 1.8468019380205691, 5.7285238678090495, 3.63123623011016
7.0613175858648285, 0.9698883719270388, 1.9090004794881585, 5.673090934667622, 3.5949513148998835
7.08222628309002, 1.4140790943357684, 1.928644080442529, 5.646327165589757, 3.5758548740957803
7.103566175320633, 1.8307762371152962, 1.938386754353195, 5.620650505318052, 3.5556798108963514
7.125397799905393, 2.2058740173129165, 1.9366507529539039, 5.5963609228752995, 3.5341399767508817
7.147840228722722, 2.5156559164513257, 1.9219550365339653, 5.573728361995304, 3.510984358422759
7.171082050020997, 2.73237629799088, 1.8928786132364799, 5.552993729272316, 3.485995806320371
7.18304549888045, 2.7983128538686697, 1.8725695642832663, 5.543405722614958, 3.4727552674970568
7.1951959606848535, 2.833512872902072, 1.8483509271092011, 5.534369882310472, 3.4589897628279913
7.2075015349811435, 2.8375673413538944, 1.8203660464404687, 5.525908595022938, 3.4446811064742273
7.2199308579270935, 2.811357124290284, 1.7887656727819288, 5.518042617873232, 3.429812990636673
7.232454338837578, 2.7570106626922497, 1.7538004912176604, 5.510791109318699, 3.4143709458164313
7.245045333234877, 2.6777264473547966, 1.7157762400698573, 5.50417166003282, 3.3983423010751403
7.2576811289182634, 2.577492181102404, 1.6750699493163232, 5.498200323784886, 3.381716144295313
7.270357247205719, 2.4607487314082728, 1.631997258352761, 5.492891648319662, 3.3644832824406783
7.295901678148788, 2.195768793215799, 1.539782249151487, 5.484313125871823, 3.3281690283300245
7.3218498327871755, 1.915721730051828, 1.441103627872909, 5.478523527584449, 3.28935886597026
7.348325881807558, 1.6451980403232167, 1.3379997481871309, 5.475588168259203, 3.248037084549702
7.375408467372723, 1.3990338931439648, 1.3990338931439648, 5.4755512307537035, 3.2042116635487927
7.403135791558672, 1.1838789195232857, 1.1838789195232857, 5.478436754130966, 3.1579130010709915
7.4315118882672255, 1.0008010963278282, 1.0230868330869858, 5.484249621808838, 3.1091926421736673
7.460513143412471, 0.8476865357296245, 0.9226481065017638, 5.49297654970944, 3.058122007198987
7.520182865115759, 0.6167118172360408, 0.7372045853047567, 5.519034541285315, 2.9493073367955778
7.581634731377361, 0.4609490464818928, 0.5772588885304936, 5.5561786559996715, 2.8323895348679624
7.612829113120468, 0.403312718350723, 0.5075548959570668, 5.578709931955981, 2.771245442769391
7.64421760726849, 0.35591815614280603, 0.4446350435122132, 5.603749382626032, 2.7085257641571676
7.675712670848437, 0.31688491986067735, 0.38826947893061914, 5.631184219646135, 2.6444054396320107
7.7072668854239765, 0.28470253713946037, 0.33809362469348914, 5.660891392352385, 2.5790691117265667
7.739106210408357, 0.25816538919137483, 0.29340319584486513, 5.6927385759300915, 2.512709853236302
7.771428337228435, 0.23631546097318978, 0.2537068869985145, 5.726585159563229, 2.445527895550395
7.804167554301805, 0.21839452841543117, 0.21896513731010275, 5.762283234583867, 2.377729356982625
7.837251164127173, 0.2038054759120808, 0.2038054759120808, 5.7996785826216115, 2.3095249711022667
7.870600798620884, 0.1920816878558709, 0.1920816878558709, 5.838611663753045, 2.241128815064979
7.9041336452790585, 0.18286327345302153, 0.18286327345302153, 5.878918604651162, 2.172757037943696
7.937763597979831, 0.1758789599529597, 0.1758789599529597, 5.92043218673481, 2.104626589059519
7.971402345755344, 0.17093266930314013, 0.17093266930314013, 5.9629828343181295, 2.0369539463126083
8.004960411842129, 0.16789400132691107, 0.16789400132691107, 6.006399602759989, 1.9699538445130726
8.03834815413278, 0.16669204957555198, 0.16669204957555198, 6.050511166613424, 1.9038380037118632
8.071476736987526, 0.16731216220242875, 0.16731216220242875, 6.095146807775082, 1.8388138575316595
8.104259083293922, 0.1697954276835631, 0.1697954276835631, 6.140137403634652, 1.7750832814977677
8.136610814684886, 0.1742408156854531, 0.1742408156854531, 6.1853164152243085, 1.7128413213690044
8.168451186878567, 0.18081003815275604, 0.18081003815275604, 6.230520875368152, 1.652274921468595
8.199704026069432, 0.18973531216873174, 0.18346787457438876, 6.275592376831638, 1.5935616530150596
8.23029867098039, 0.20133029346873835, 0.20133029346873835, 6.320378060471031, 1.536868442453104
8.260170923273048, 0.2160044815346872, 0.2160044815346872, 6.36473160338283, 1.482350299784517
8.289264006028532, 0.2342813206912445, 0.2342813206912445, 6.408514207053212, 1.4301490468990536
8.317529525220042, 0.2568199359678931, 0.2568199359678931, 6.451595585507469, 1.3803920459053298
8.344928421384179, 0.2844397664114678, 0.2844397664114678, 6.4938549534594525, 1.3331909274617177
8.397571192294619, 0.3591509212197935, 0.3591509212197935, 6.575477949051405, 1.2468165735924086
8.447436498214133, 0.4689602212954999, 0.4689602212954999, 6.652644474989632, 1.17155607812699
8.494136557721378, 0.6269883731609358, 0.5749923812048398, 6.72483106501566, 1.1076064438743969
8.537301242151763, 0.8434852858277518, 0.6380490824909179, 6.791761126234013, 1.054790890205151
8.576810194004107, 1.1074717639338452, 0.6882363438889655, 6.853436559894234, 1.0125181596398733
8.612870510285267, 1.3459434370140608, 0.7251473370012447, 6.910169382172956, 0.9797418244378187
8.645559465346874, 1.3773671986298486, 0.7497640847130996, 6.962613344955906, 0.9549195931853616
8.674867530138483, 0.9540045158672675, 0.7641286063503527, 7.011795556619958, 0.9359726173845533
8.701772363251136, -5.1834352633988694E-14, 0.7707728860567549, 7.059148102815169, 0.9202447980416095
8.753487874928481, 0.43840562467751826, 0.767288686987203, 7.154557546272417, 0.8903793385387782
8.805503997270042, 0.6094422646619126, 0.7466721167567228, 7.2569423355980325, 0.863120392107176
8.86047123089536, 0.615359939687895, 0.7141253038373864, 7.370187762088845, 0.840860998184036
8.919861121152024, 0.5734676527628638, 0.6769661731632259, 7.495285553090574, 0.8257380278457771
8.951093970259306, 0.554909908988581, 0.6600054207685769, 7.561927026122406, 0.8214441235529457
8.983219219332671, 0.543060950966125, 0.6462535048672035, 7.630859017137506, 0.819606566971927
9.016126377720818, 0.5399472287378201, 0.6371661004720162, 7.701625530887846, 0.8204090121384788
9.049693158963544, 0.5470271858734241, 0.6343044277298091, 7.773688189092143, 0.824014299409042
9.083789254429956, 0.5656637027847791, 0.6391070170838323, 7.846442641221469, 0.8305636549346156
9.118282394861417, 0.5974428411292175, 0.6529848735780956, 7.91923497528487, 0.8401758901346268
9.15304602442239, 0.6443885481950965, 0.6443885481950965, 7.991378128614974, 0.8529466011708045
9.18796794775599, 0.7090906643163117, 0.7090906643163117, 8.06216829865361, 0.8689473684210522
9.222959203016066, 0.7947176558963848, 0.7610640338004966, 8.130901353737423, 0.8882249559533197
9.25798300071064, 0.9048187059096511, 0.8228262104384398, 8.196889243883485, 0.9108005109994761
9.293094616514393, 1.0427242661212288, 0.8989181071298117, 8.25947641157491, 0.9366687634291817
