Time, Rotation
6.621810971675559, 2.785334235902622
6.641254238942988, 2.823563843656359
6.660766319104198, 2.8623847867234415
6.680340213524112, 2.90185603887657
6.699963143142374, 2.9420244105491085
6.719615408952898, 2.9829184500929515
6.739269729493572, 3.0245481160037837
6.75889122692012, 3.0669022073058954
6.778438137591267, 3.1099463974525943
6.797863181729242, -3.129565589043131
6.81711537316229, -3.0853446505649873
6.83614193117528, -3.0406802904829457
6.854889913068968, -2.9956935767599253
6.873349049035628, -2.7788652262594566
6.909520576804314, -2.8588120323311363
6.945294502132512, -2.7643866670926123
6.982063821332462, -2.663479977141687
7.020769349011907, -2.5534168890492817
7.0613175858648285, -2.43468901636053
7.08222628309002, -2.372492424947823
7.103566175320633, -2.30861464210385
7.125397799905393, -2.243114283581979
7.147840228722722, -2.175930169804963
7.171082050020997, -2.1068639876442985
7.18304549888045, -2.071635785327577
7.1951959606848535, -2.0361492272298483
7.2075015349811435, -2.0005611543071247
7.2199308579270935, -1.9650272824086379
7.232454338837578, -1.9296931314493289
7.245045333234877, -1.8946916763604242
7.2576811289182634, -1.860139029106778
7.270357247205719, -1.8260958329563317
7.295901678148788, -1.7595333365487569
7.3218498327871755, -1.6949284557542283
7.348325881807558, -1.6323469013505068
7.375408467372723, -1.5392569779192609
7.403135791558672, -1.479511446875907
7.4315118882672255, -1.458819418900816
7.460513143412471, -1.4066066906250436
7.520182865115759, -1.3120863612259328
7.581634731377361, -1.2316412837161348
7.612829113120468, -1.1967862177289428
7.64421760726849, -1.165434398836684
7.675712670848437, -1.1374594886882035
7.7072668854239765, -1.11265550468497
7.739106210408357, -1.0906195713117912
7.771428337228435, -1.071031851023501
7.804167554301805, -1.0775658413630613
7.837251164127173, -1.0611668019466967
7.870600798620884, -1.0456065939133476
7.9041336452790585, -1.0307430502183104
7.937763597979831, -1.016446661309607
7.971402345755344, -1.0025978497366579
8.004960411842129, -0.9890845350878928
8.03834815413278, -0.9757999218620033
8.071476736987526, -0.9626404488839923
8.104259083293922, -0.9495038448065919
8.136610814684886, -0.9362872399891478
8.168451186878567, -0.9228852909904286
8.199704026069432, -0.9243833298843774
8.23029867098039, -0.895080168186352
8.260170923273048, -0.8804365711371676
8.289264006028532, -0.8651226975627735
8.317529525220042, -0.8489912665768264
8.344928421384179, -0.8318805287735002
8.397571192294619, -0.793992367323877
8.447436498214133, -0.7498323421459894
8.494136557721378, -0.6865266012475963
8.537301242151763, -0.6299711225530092
8.576810194004107, -0.5741091189474908
8.612870510285267, -0.5203767671120998
8.645559465346874, -0.47004767216731236
8.674867530138483, -0.42411155870553374
8.701772363251136, -0.3816290721839451
8.753487874928481, -0.3003350489645378
8.805503997270042, -0.22054631671492866
8.86047123089536, -0.13978799666281552
8.919861121152024, -0.05717406267935477
8.951093970259306, -0.015555571702981824
8.983219219332671, 0.02620529880758198
9.016126377720818, 0.06814238609517106
9.049693158963544, 0.11046821825022228
9.083789254429956, 0.15343314409401454
9.118282394861417, 0.15279354234569262
9.15304602442239, 0.19818717050383308
9.18796794775599, 0.29054761615490715
9.222959203016066, 0.34079518103470047
9.25798300071064, 0.39440210435250656
9.293094616514393, 0.45217031133051566
9.328296965233047, 0.5147998391865363
9.363510874854407, 0.5827560982454995
9.381120741679679, 0.6188355460616028
9.398738140981425, 0.6564135958135787
9.416377339053824, 0.695455040423945
9.43404717054106, 0.7360526649445265
9.451741182690858, 0.7780789448851663
9.469442671727922, 0.8215325680347879
9.487126429448946, 0.866190303474232
9.504758564254415, 0.9118523840055434
9.522297107877499, 0.9583110163195211
9.539693389478929, 1.0052461847217753
9.556893995277893, 1.052309426844279
9.573842988648533, 1.0991854728719312
9.590487234105709, 1.1455309440575774
9.606827123177093, 1.1911937006173987
9.638749040303402, 1.2803415505159013
9.669840756040147, 1.3663760071221471
9.730608570922653, 1.5298815576664422
9.792379453871785, 1.6881708981045551
9.824628500165364, 1.6502947654770004
9.841146754117947, 1.8078407724550016
9.857977291099626, 1.8482669272711547
9.875177209392342, 1.8891951165451644
9.89277095557287, 1.9307621759552338
9.910712914732846, 1.9728608477500456
9.928929409830438, 2.015379058158632
9.947350117847, 2.0581898659362485
9.965912159668878, 2.101156302174095
9.984563627956728, 2.1442110566318298
10.003265895384315, 2.187249652872857
10.022013099622267, 2.2302415176733748
10.040835448095066, 2.2731960322437326
10.059768359719772, 2.3162054680883983
10.078836980391433, 2.359102576399993
10.117426809519646, 2.4444320910063766
10.156645046686197, 2.5280949149196044
10.196416704165754, 2.608433086479482
10.236594730895309, 2.6836472716223643
10.27698692037987, 2.7518783133420266
10.317452910206336, 2.812085981958622
10.358157296716756, 2.863937702374165
10.399224510873118, 2.907353197435712
10.440494906315578, 2.9422826083485267
10.481786372206587, 2.9202842229217723
10.52290494051951, 2.9445470822059048
10.563654568716634, 2.9667580663986683
10.603846052552358, 2.987193382846699
10.643305091175929, 3.006042686640014
10.681879564917756, 3.023408448726103
10.71944614170416, 3.0393009242874056
10.755916443988388, 3.0536302623120157
10.791243225797958, 3.066199027107712
10.825427350581137, 3.0767011437454945
10.858526774167814, 3.0400547550902517
10.890669009604652, 3.0480092395832252
10.922068233809405, 3.057723678321982
10.95394899025762, 3.069488921276149
10.98865692865315, 3.0837001429515567
11.027746378285496, 3.1010919354951723
11.072439618088495, 3.121664120777382
11.123693254365874, -3.139568984454906
11.151999370424507, -3.1288226726712773
11.182175785209475, -3.1196395686548692
11.214260490080063, -3.1120366425783943
11.248272940462464, -3.107111234054414
11.284214651311228, -3.141413618591042
11.322069943714938, -3.1394679272966726
11.361806789756125, -3.137720638487582
11.403377718763021, -3.1361499183543544
11.446720760355742, -3.1347362291750764
11.49176040840521, -3.133462267366248
11.538408595937723, -3.132312814219243
11.586565674906002, -3.1312745477911763
11.636121397242226, -3.1303358445230036
11.686955895176302, -3.1294865866671358
11.712812776711468, -3.129092705461907
11.738940544847186, -3.1287179839223556
11.765321945532337, -3.128361504361758
11.791939306582506, -3.128022413057733
11.818774568054993, -3.1276999162831913
11.845809312588242, -3.127393276622873
11.87302479570687, -3.12710180956509
11.900401976093907, -3.1268248803572587
11.927921545831785, -3.1265619011133117
11.955563960613347, -3.126312328160979
11.983309469924608, -3.126075659617142
12.011138147200743, -3.125851433179917
12.03902991995624, -3.1256392241267186
12.066964599891008, -3.1254386435082915
12.094921912973357, -3.1252493365295217
12.12288152950079, -3.125070981108694
12.150823094139731, -3.1249032866077893
12.178726255944985, -3.124745992727364
12.206570698359531, -3.1245988685604864
12.234336169195315, -3.124461711801197
12.2620025105957, -3.124334348103919
12.289549688979282, -3.124216630591235
12.316957824966186, -3.124108439508403
12.344207223286368, -3.1240096820240058
12.371278402669795, -3.123920292177075
12.398152125718907, -3.123840230972042
12.424809428762906, -3.12376948662384
12.451231651692973, -3.1237080749564683
12.477400467778775, -3.123656039959278
12.503297913465222, -3.1236134545062075
12.528906418148493, -3.1235804212440557
12.554208833931188, -3.123557073656756
12.603829464614774, -3.1235401313076894
12.652398543673053, -3.1235643643625033
12.700730230514303, -3.1236321037086254
12.749312947981242, -3.1237463440881372
12.79806718984234, -3.1239108286341133
12.846912602728976, -3.1241301480830597
12.895768880625686, -3.1244098530449027
12.94455700644178, -3.124756574587093
12.993200972913806, -3.1251781427253738
13.041630168729688, -3.1256836825189116
13.089782694726267, -3.126283650671988
13.13760999418687, -3.126989747806814
13.185083366963934, -3.127814597194908
13.232203238334195, -3.1287710127391004
13.3256166839488, -3.1311211629589257
13.419143649664063, -3.1340614099212347
13.516648053377471, -3.137369947200696
13.62990263673491, -3.1403132114505596
13.883665015251047, -3.141592653589786
